trip_id,driver_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,distance_miles,duration,avg_speed,max_speed,hard_brakes,time_of_day,weather,claim
997,DRIVER-38,2025-09-12 14:54:04.368278,2025-09-12 15:36:04.368278,40.65655372636056,-74.17003856128204,40.98866561485214,-74.16165143031398,83.0,42,65.0,63.4,3,night,fog,0
998,DRIVER-31,2025-09-12 14:14:21.354749,2025-09-12 15:24:21.354749,40.79976364157285,-74.1305055330594,40.67042122017239,-74.13528878923506,51.5,70,56.8,72.8,1,morning,snow,0
999,DRIVER-15,2025-09-09 18:23:50.926735,2025-09-09 19:30:50.926735,40.97802186862188,-74.17453757671755,40.56082802487424,-74.0350993472035,23.3,67,20.8,60.7,4,afternoon,storm,1
1000,DRIVER-20,2025-09-10 11:56:19.327377,2025-09-10 12:22:19.327377,40.66369514855761,-74.14079125531619,40.74844500604264,-74.17642711239621,81.1,26,26.8,78.5,3,afternoon,storm,0
1001,DRIVER-23,2025-09-09 19:50:23.811747,2025-09-09 21:16:23.811747,40.60881506904069,-74.11729304995258,40.71390941836801,-74.10928056606787,5.6,86,45.4,82.5,1,afternoon,fog,0
1002,DRIVER-32,2025-09-12 16:21:05.500582,2025-09-12 16:32:05.500582,40.50758877829178,-73.72527194190147,40.6585011040156,-73.70833727551218,10.0,11,60.9,78.4,0,night,rain,0
1003,DRIVER-7,2025-09-11 18:44:31.724712,2025-09-11 19:08:31.724712,40.810976860360746,-73.79349978585721,40.85059903785544,-73.78242349484981,62.4,24,25.2,83.3,2,morning,rain,0
1004,DRIVER-21,2025-09-07 01:14:57.500341,2025-09-07 02:35:57.500341,40.60854930562758,-74.0436785638919,40.633263343942176,-74.03991979632623,28.7,81,44.8,83.9,1,afternoon,storm,0
1005,DRIVER-2,2025-09-08 13:39:33.607131,2025-09-08 14:27:33.607131,40.7411035954642,-74.02683641800405,40.95126936675592,-73.76400405836479,10.4,48,58.1,60.1,0,morning,rain,0
1006,DRIVER-31,2025-09-07 16:54:54.772731,2025-09-07 17:07:54.772731,40.84038012568831,-73.71280992658299,40.5262463699744,-74.1253359602345,43.8,13,50.1,60.0,0,afternoon,clear,0
1007,DRIVER-15,2025-09-08 16:39:37.029889,2025-09-08 17:58:37.029889,40.53538584830447,-74.1812515306452,40.872120894657215,-73.91020632340975,81.4,79,21.2,83.9,4,afternoon,snow,1
1008,DRIVER-30,2025-09-12 02:01:44.397382,2025-09-12 03:26:44.397382,40.906703910106046,-73.7077578677094,40.60652223834753,-73.74325409508407,75.2,85,59.1,55.9,3,evening,fog,0
1009,DRIVER-50,2025-09-11 16:48:09.256443,2025-09-11 17:03:09.256443,40.91275640078959,-74.16370392449912,40.81900930028559,-73.86941270587577,8.8,15,23.5,50.7,2,night,storm,0
1010,DRIVER-22,2025-09-09 17:17:05.599006,2025-09-09 17:30:05.599006,40.987406300701885,-73.96156683310376,40.91475172196914,-73.83794023490206,30.0,13,37.2,82.8,0,night,rain,0
1011,DRIVER-50,2025-09-06 10:21:23.459446,2025-09-06 10:51:23.459446,40.90274997007844,-74.09758209869443,40.80086356882796,-74.07730718862777,14.2,30,33.9,76.5,0,night,storm,0
1012,DRIVER-11,2025-09-06 06:42:32.464813,2025-09-06 06:52:32.464813,40.97510850114189,-73.75746343738643,40.5606330167812,-73.86429053226527,78.4,10,38.8,57.8,4,night,snow,1
1013,DRIVER-1,2025-09-07 09:23:47.228416,2025-09-07 10:10:47.228416,40.74156164862905,-73.98630138260182,40.89102320324379,-74.09030806958884,51.0,47,25.1,74.3,1,night,snow,0
1014,DRIVER-14,2025-09-10 00:53:52.621673,2025-09-10 02:05:52.621673,40.50487664775845,-74.0336107028178,40.76663059593258,-73.92739073882186,83.6,72,40.4,54.9,3,morning,storm,0
1015,DRIVER-21,2025-09-10 06:21:06.825960,2025-09-10 06:47:06.825960,40.94295783991083,-74.06654143588447,40.57374786397728,-73.9289902153418,40.8,26,50.3,83.3,3,afternoon,storm,0
1016,DRIVER-28,2025-09-06 16:20:04.808561,2025-09-06 17:45:04.808561,40.51999332702509,-73.78108305675146,40.71532294219416,-74.14861024834777,41.7,85,59.6,71.1,3,evening,snow,1
1017,DRIVER-24,2025-09-08 23:25:39.895856,2025-09-08 23:53:39.895856,40.85369288719564,-73.93570280874884,40.93096742350596,-74.14035157656613,34.7,28,21.9,86.1,1,evening,rain,0
1018,DRIVER-50,2025-09-06 05:01:41.565834,2025-09-06 05:48:41.565834,40.8054126580192,-73.71028040441507,40.94605839517534,-73.98262290315782,26.1,47,52.0,58.5,1,afternoon,clear,0
1019,DRIVER-32,2025-09-06 01:00:17.638707,2025-09-06 01:44:17.638707,40.93192592295413,-74.15014246001952,40.64586016804825,-74.04581675815356,48.2,44,50.8,77.2,4,afternoon,fog,1
1020,DRIVER-40,2025-09-06 09:21:32.905920,2025-09-06 09:42:32.905920,40.841796994628965,-74.0113843402368,40.67071941367966,-74.00072116562943,60.3,21,66.0,55.4,0,night,rain,0
1021,DRIVER-3,2025-09-07 05:37:09.087721,2025-09-07 06:04:09.087721,40.505517437108,-74.15353818325516,40.53016885976538,-73.93048559653583,20.5,27,30.4,64.3,1,afternoon,storm,0
1022,DRIVER-17,2025-09-09 15:34:52.792897,2025-09-09 17:10:52.792897,40.51394401623139,-73.70836877060458,40.80232328534855,-73.76445902351226,13.7,96,51.1,67.6,0,morning,clear,0
1023,DRIVER-35,2025-09-06 07:19:16.497674,2025-09-06 07:37:16.497674,40.845906103078974,-73.7598157569434,40.949612811496806,-73.95576211068702,71.8,18,33.6,59.8,0,morning,storm,0
1024,DRIVER-16,2025-09-12 13:05:45.995037,2025-09-12 14:05:45.995037,40.70371004446221,-74.15742086312017,40.79375091801148,-74.01009039459908,21.0,60,24.7,61.0,0,night,fog,0
1025,DRIVER-14,2025-09-09 03:46:22.521355,2025-09-09 05:16:22.521355,40.94288813906852,-74.10841877013098,40.748062211093135,-74.04807481647659,23.5,90,48.6,74.4,3,afternoon,fog,0
1026,DRIVER-13,2025-09-11 21:47:21.072247,2025-09-11 22:23:21.072247,40.618405115368354,-73.90565194426362,40.548498647553146,-74.04307356061635,20.3,36,51.5,85.6,2,night,fog,0
1027,DRIVER-35,2025-09-11 11:24:05.387684,2025-09-11 11:46:05.387684,40.95258606688977,-73.90150629896644,40.89113465633891,-74.00544667549389,29.7,22,53.4,55.4,4,afternoon,clear,1
1028,DRIVER-11,2025-09-06 04:56:02.019754,2025-09-06 05:12:02.019754,40.72119912971415,-73.93375497728792,40.56473262236452,-73.98326855537866,72.2,16,54.2,57.1,1,evening,fog,0
1029,DRIVER-36,2025-09-08 15:57:38.104369,2025-09-08 17:34:38.104369,40.64881560668588,-73.76544758731924,40.64604843684656,-73.88609848627587,77.8,97,46.7,66.1,4,evening,fog,1
1030,DRIVER-14,2025-09-06 17:48:16.041200,2025-09-06 19:13:16.041200,40.619763351047496,-73.75945202492754,40.78118363982878,-73.88482884758844,79.8,85,26.8,66.7,4,morning,snow,1
1031,DRIVER-31,2025-09-12 14:50:19.865760,2025-09-12 15:17:19.865760,40.505600207399794,-74.19895409291438,40.670071577816486,-74.04466457705101,15.5,27,56.7,88.0,4,evening,clear,1
1032,DRIVER-1,2025-09-10 07:17:24.784199,2025-09-10 07:40:24.784199,40.90997787232884,-73.83216498048093,40.98122124967456,-73.83744113062268,21.9,23,56.9,74.8,4,morning,rain,1
1033,DRIVER-21,2025-09-09 22:05:23.710360,2025-09-09 23:27:23.710360,40.94552166059752,-73.79117931473034,40.856576380242124,-73.82321939357894,36.4,82,28.6,75.2,4,morning,storm,1
1034,DRIVER-10,2025-09-11 23:06:59.432178,2025-09-11 23:20:59.432178,40.82945489553253,-73.86202714689833,40.51305185058145,-73.84984106227353,77.3,14,38.0,61.3,4,morning,rain,1
1035,DRIVER-38,2025-09-06 16:20:51.448825,2025-09-06 16:43:51.448825,40.584136270945216,-73.88175503217549,40.76391767780087,-73.95328092966446,5.4,23,44.9,58.9,1,afternoon,fog,0
1036,DRIVER-12,2025-09-07 03:40:09.107734,2025-09-07 04:56:09.107734,40.55828898293871,-73.98097411594439,40.79826313895778,-73.89678284455756,79.8,76,52.1,84.2,0,night,clear,0
1037,DRIVER-50,2025-09-08 20:57:55.889646,2025-09-08 21:55:55.889646,40.59626648100862,-74.13990764510163,40.90855897240937,-73.9696129668376,71.0,58,23.1,72.2,1,evening,storm,0
1038,DRIVER-37,2025-09-07 16:57:33.278386,2025-09-07 18:12:33.278386,40.74169398620913,-74.12010690870383,40.66519102372384,-74.05253254815192,42.5,75,60.2,79.3,0,night,clear,0
1039,DRIVER-6,2025-09-11 21:27:35.502498,2025-09-11 22:25:35.502498,40.93196983676221,-74.19882891254636,40.62189554524919,-73.83134562919982,54.4,58,31.0,58.4,2,night,clear,0
1040,DRIVER-17,2025-09-09 19:33:44.118060,2025-09-09 20:40:44.118060,40.57592114567194,-73.8133500457842,40.563665694791005,-73.73574947043562,66.2,67,24.8,78.6,0,morning,rain,0
1041,DRIVER-13,2025-09-11 05:45:34.450268,2025-09-11 07:13:34.450268,40.62580736305489,-73.71978679059524,40.81538596169663,-73.74894642107192,19.5,88,20.4,76.5,3,morning,storm,0
1042,DRIVER-41,2025-09-11 12:23:24.840019,2025-09-11 13:27:24.840019,40.85587757702189,-73.87820270388717,40.73546007565983,-74.14792118095339,64.4,64,62.1,54.8,4,afternoon,fog,1
1043,DRIVER-32,2025-09-11 00:44:06.980056,2025-09-11 01:40:06.980056,40.93730133644908,-73.86094029421156,40.58198031030323,-73.81816709114682,18.0,56,46.6,71.8,2,night,rain,0
1044,DRIVER-14,2025-09-10 08:10:46.253369,2025-09-10 09:04:46.253369,40.50352926467399,-74.04786580888685,40.908602804298766,-74.0898509993188,41.8,54,38.4,68.8,1,evening,fog,0
1045,DRIVER-43,2025-09-10 00:27:55.310855,2025-09-10 01:49:55.310855,40.8959834492643,-73.77839302491788,40.93304061165675,-74.1161775697193,23.8,82,68.1,61.2,3,night,rain,1
1046,DRIVER-33,2025-09-08 13:47:35.797241,2025-09-08 14:29:35.797241,40.5620105247247,-73.9239805689029,40.83844638999065,-74.03014282418175,64.2,42,60.8,60.4,4,night,storm,1
1047,DRIVER-38,2025-09-06 15:55:23.838712,2025-09-06 16:05:23.838712,40.775837596536405,-73.83837387058527,40.56895278122303,-73.85127177634979,82.8,10,60.6,62.9,3,morning,storm,0
1048,DRIVER-12,2025-09-12 10:20:59.938461,2025-09-12 11:47:59.938461,40.629546227898416,-73.93156418673469,40.86648877765467,-73.97863185054301,59.7,87,67.5,78.1,3,afternoon,clear,0
1049,DRIVER-48,2025-09-06 19:56:45.860412,2025-09-06 21:15:45.860412,40.83013860208924,-73.7271947353508,40.58123468675105,-74.04465754691805,35.8,79,26.7,80.3,0,evening,clear,0
1050,DRIVER-49,2025-09-06 08:52:22.208798,2025-09-06 09:45:22.208798,40.76537184617646,-74.08373475898838,40.99475244820879,-73.91503883899665,49.2,53,34.6,72.6,2,evening,fog,0
1051,DRIVER-40,2025-09-12 15:06:25.243007,2025-09-12 16:21:25.243007,40.84209322784228,-74.0006459577467,40.88271926352807,-74.15475009854302,83.7,75,34.7,79.3,0,afternoon,clear,0
1052,DRIVER-31,2025-09-06 14:00:17.129772,2025-09-06 14:32:17.129772,40.57281914657983,-73.87169170159665,40.8944549805312,-74.02384636219817,53.5,32,60.2,57.6,2,evening,snow,0
1053,DRIVER-36,2025-09-08 04:00:39.635814,2025-09-08 05:22:39.635814,40.942616323255,-73.7292559501669,40.54092320362346,-73.85857043640264,9.9,82,47.9,75.0,0,night,storm,0
1054,DRIVER-20,2025-09-10 03:49:24.711217,2025-09-10 04:01:24.711217,40.89023701955978,-74.14377698101913,40.52651451492328,-74.00359445606178,31.9,12,24.6,80.5,3,morning,snow,1
1055,DRIVER-49,2025-09-12 19:07:58.127574,2025-09-12 19:44:58.127574,40.67814049644683,-74.06656186456246,40.92120989472765,-73.75249936337222,63.5,37,35.1,66.5,0,afternoon,clear,0
1056,DRIVER-38,2025-09-12 13:26:58.865120,2025-09-12 13:47:58.865120,40.513186357047545,-73.73081850514299,40.953833105374365,-73.8316572622384,34.4,21,61.3,82.1,1,night,rain,0
1057,DRIVER-19,2025-09-10 05:49:34.820618,2025-09-10 06:21:34.820618,40.55842148177314,-74.10151666323497,40.9557392740633,-73.99066240462925,83.3,32,42.8,88.0,1,evening,rain,0
1058,DRIVER-2,2025-09-09 04:42:02.308042,2025-09-09 06:10:02.308042,40.50513434256116,-73.84348014729288,40.51305812557976,-73.87030042280442,79.0,88,55.5,71.3,4,evening,clear,1
1059,DRIVER-47,2025-09-06 11:32:50.708599,2025-09-06 12:14:50.708599,40.69307599923084,-73.91576696206184,40.64793614210918,-74.06530021560951,12.5,42,20.2,74.1,0,evening,storm,0
1060,DRIVER-10,2025-09-10 22:30:34.480869,2025-09-10 22:48:34.480869,40.73220910642745,-73.97957602527478,40.699746004087984,-73.8167847811649,78.5,18,54.3,70.5,3,night,clear,0
1061,DRIVER-16,2025-09-10 12:02:38.253890,2025-09-10 13:03:38.253890,40.68469123514863,-74.1152789679193,40.66430380974485,-73.7865776055489,40.3,61,34.0,72.9,1,morning,fog,0
1062,DRIVER-26,2025-09-10 20:53:34.746522,2025-09-10 21:29:34.746522,40.58167703547811,-73.89409525967112,40.64778880444732,-74.05253205278729,53.9,36,20.8,72.8,1,evening,clear,0
1063,DRIVER-2,2025-09-11 13:39:44.480059,2025-09-11 15:03:44.480059,40.95117743823639,-74.05138645996082,40.85303666146774,-74.11242263852998,48.4,84,63.5,88.0,4,morning,storm,1
1064,DRIVER-9,2025-09-12 03:19:39.146999,2025-09-12 03:51:39.146999,40.60642206655688,-73.81975276862086,40.93025070893544,-74.17176561934725,55.4,32,54.8,76.6,0,morning,storm,0
1065,DRIVER-20,2025-09-09 06:20:07.689989,2025-09-09 06:53:07.689989,40.74651207481894,-73.76012400542417,40.62433130475488,-73.93043958135598,74.7,33,25.9,71.7,2,morning,fog,0
1066,DRIVER-3,2025-09-12 17:11:14.775533,2025-09-12 18:50:14.775533,40.77737161816099,-73.96779168328632,40.66372755209533,-74.05088646832309,78.3,99,59.2,71.7,1,night,storm,0
1067,DRIVER-50,2025-09-07 13:57:16.482336,2025-09-07 14:45:16.482336,40.60078544887441,-74.10004193717226,40.93096665765393,-74.02540632566331,71.5,48,48.4,53.6,2,afternoon,clear,0
1068,DRIVER-7,2025-09-12 09:14:49.694283,2025-09-12 09:44:49.694283,40.7465704123571,-73.84070496949114,40.6365507324566,-74.01090271972045,39.4,30,47.3,87.3,1,morning,fog,0
1069,DRIVER-48,2025-09-09 04:26:44.344666,2025-09-09 06:05:44.344666,40.72183405344969,-73.94737149725978,40.79010026604499,-74.07954434630712,25.1,99,50.4,69.9,0,evening,rain,0
1070,DRIVER-11,2025-09-06 15:46:09.398357,2025-09-06 16:32:09.398357,40.60091412790533,-74.1993382168512,40.51101746592339,-74.0328677868121,79.9,46,24.3,54.1,1,evening,clear,0
1071,DRIVER-14,2025-09-10 11:22:40.561900,2025-09-10 11:46:40.561900,40.66086769347349,-73.91654578043833,40.61579937963792,-73.98159119911328,82.7,24,43.4,82.3,3,afternoon,fog,0
1072,DRIVER-12,2025-09-10 07:17:04.242457,2025-09-10 07:49:04.242457,40.520721443216814,-73.96636517683083,40.87574049220208,-74.09834481356205,36.6,32,25.4,87.8,0,morning,fog,0
1073,DRIVER-31,2025-09-06 13:12:19.674481,2025-09-06 13:28:19.674481,40.69605211462681,-74.16028913626607,40.512126530525,-74.16555152808449,74.9,16,22.1,60.7,1,morning,clear,0
1074,DRIVER-24,2025-09-09 12:33:15.452194,2025-09-09 13:45:15.452194,40.521368512134025,-73.89131610622935,40.65230117578977,-73.71482609930631,9.4,72,60.1,76.9,3,evening,fog,0
1075,DRIVER-10,2025-09-07 09:45:49.326636,2025-09-07 10:36:49.326636,40.67732169008723,-73.75041957963157,40.55463207968719,-74.10161744910172,6.5,51,44.3,54.3,2,night,fog,0
1076,DRIVER-42,2025-09-05 21:04:44.758873,2025-09-05 21:22:44.758873,40.63580139989095,-74.15565822264983,40.89357078335769,-73.7974625970694,68.0,18,54.0,71.2,2,morning,rain,0
1077,DRIVER-48,2025-09-10 06:48:59.240330,2025-09-10 07:20:59.240330,40.91884570097819,-73.98641882437698,40.81452359679578,-73.86519707191411,55.6,32,69.1,58.4,3,night,snow,1
1078,DRIVER-24,2025-09-12 18:48:06.337994,2025-09-12 19:37:06.337994,40.95435805619819,-73.74779407309849,40.51971187065496,-74.11079167024698,55.9,49,36.4,54.1,0,afternoon,rain,0
1079,DRIVER-50,2025-09-05 19:39:56.916893,2025-09-05 20:05:56.916893,40.88847801310351,-73.92800842853855,40.63435782448303,-73.86313868509188,47.0,26,40.4,82.2,4,night,snow,1
1080,DRIVER-47,2025-09-08 07:08:15.258652,2025-09-08 08:24:15.258652,40.78150151625927,-73.73263766225129,40.75810015311803,-73.86590725326725,42.3,76,31.1,66.9,0,night,clear,0
1081,DRIVER-22,2025-09-07 12:39:36.776882,2025-09-07 13:02:36.776882,40.94200162107917,-74.03040363678646,40.60212261575506,-74.1835668054969,76.3,23,47.0,74.0,0,afternoon,rain,0
1082,DRIVER-8,2025-09-09 17:41:30.364304,2025-09-09 19:07:30.364304,40.94713552413005,-73.88324563500436,40.6555093426705,-74.06764069394004,56.7,86,36.0,69.2,3,morning,fog,0
1083,DRIVER-17,2025-09-07 18:58:05.932560,2025-09-07 20:26:05.932560,40.688917983277925,-74.15375670481875,40.80092662180645,-73.78300208852872,59.1,88,49.0,85.9,3,morning,storm,0
1084,DRIVER-44,2025-09-12 02:16:23.774868,2025-09-12 03:54:23.774868,40.78967222627131,-73.84560156210664,40.8161548462199,-73.87125545113575,61.0,98,62.0,64.4,2,evening,fog,0
1085,DRIVER-36,2025-09-10 16:17:47.602896,2025-09-10 17:28:47.602896,40.77541416489557,-73.97730393014174,40.66933473374857,-73.91906383651586,15.1,71,36.3,73.5,2,morning,snow,0
1086,DRIVER-11,2025-09-09 04:31:13.832441,2025-09-09 05:51:13.832441,40.67733782995214,-74.10758407061894,40.74386496354582,-74.16941051987023,59.9,80,50.4,53.0,1,afternoon,rain,0
1087,DRIVER-11,2025-09-11 14:24:19.256377,2025-09-11 15:46:19.256377,40.67537366659612,-73.906996471068,40.86233457605788,-74.09368880965074,78.4,82,23.4,69.5,2,morning,rain,0
1088,DRIVER-16,2025-09-12 09:23:05.355664,2025-09-12 09:55:05.355664,40.90989410277561,-74.0679867791678,40.55765422261367,-74.08695902550281,25.9,32,55.0,52.7,4,night,clear,1
1089,DRIVER-41,2025-09-08 16:27:56.637784,2025-09-08 17:43:56.637784,40.8427958282455,-73.8412511655875,40.54716147083023,-74.13151102779882,73.3,76,33.0,69.0,4,evening,snow,1
1090,DRIVER-13,2025-09-11 11:48:10.552277,2025-09-11 11:58:10.552277,40.62864605043277,-73.7361514283272,40.7672566155704,-73.9097653491665,29.1,10,24.6,83.7,4,evening,rain,1
1091,DRIVER-35,2025-09-08 20:48:28.468265,2025-09-08 22:14:28.468265,40.97869933010482,-73.97463886926315,40.656420865587215,-73.80435672472925,62.5,86,31.2,53.6,3,afternoon,storm,0
1092,DRIVER-18,2025-09-09 21:28:48.059601,2025-09-09 22:56:48.059601,40.70305431794465,-73.7938154695245,40.51152622708364,-73.76061086094816,63.5,88,43.7,79.6,4,morning,fog,1
1093,DRIVER-13,2025-09-11 17:57:06.912317,2025-09-11 19:25:06.912317,40.79268939506691,-74.0630092546671,40.58769865128981,-73.77692688689004,74.4,88,26.4,78.5,4,morning,clear,1
1094,DRIVER-19,2025-09-10 23:40:40.813389,2025-09-11 00:44:40.813389,40.85079346823001,-74.06913358112591,40.87223960760252,-73.90050035216154,72.5,64,33.0,63.3,0,evening,clear,0
1095,DRIVER-50,2025-09-12 07:13:24.429755,2025-09-12 08:20:24.429755,40.8950713647902,-74.15715099206987,40.89690440085048,-74.02080403422647,52.0,67,21.6,71.4,1,night,snow,0
1096,DRIVER-14,2025-09-07 09:52:36.095815,2025-09-07 11:13:36.095815,40.86620646590932,-74.01240382835171,40.80865814797716,-73.75668216446446,40.4,81,36.5,55.7,0,morning,clear,0
1097,DRIVER-44,2025-09-06 08:07:13.951132,2025-09-06 09:24:13.951132,40.8133076884116,-73.9441385260045,40.85875249015464,-73.96641083556926,32.8,77,31.0,87.1,2,afternoon,fog,0
1098,DRIVER-44,2025-09-08 07:46:03.820217,2025-09-08 08:57:03.820217,40.805787628433215,-73.74917958997244,40.66743829591171,-73.76015280579315,19.0,71,67.8,76.6,3,morning,fog,0
1099,DRIVER-49,2025-09-08 14:45:51.806545,2025-09-08 16:11:51.806545,40.99887948697333,-74.00528242531193,40.711052731027685,-73.91643150548458,20.2,86,69.6,68.7,0,morning,fog,0
1100,DRIVER-43,2025-09-07 15:55:05.766775,2025-09-07 17:10:05.766775,40.907050258261705,-73.74115584080302,40.52868356931656,-73.88643890866747,14.5,75,30.5,85.9,3,night,clear,0
1101,DRIVER-21,2025-09-06 21:42:34.136627,2025-09-06 21:55:34.136627,40.97101369329828,-74.09246722209116,40.89942168412239,-74.18772120949934,35.6,13,65.6,89.3,3,night,rain,1
1102,DRIVER-2,2025-09-09 06:36:05.107176,2025-09-09 06:54:05.107176,40.740294132844696,-73.70216414492458,40.66444378222714,-74.09454054332001,57.0,18,65.4,67.2,4,evening,storm,1
1103,DRIVER-20,2025-09-07 01:42:57.165881,2025-09-07 02:00:57.165881,40.553219676787805,-74.00175118507391,40.52035527418293,-73.97311641441168,77.7,18,30.9,73.7,3,morning,snow,1
1104,DRIVER-35,2025-09-08 06:49:12.593639,2025-09-08 07:29:12.593639,40.71989917351857,-74.001456458637,40.809041628697535,-73.73845285368941,66.9,40,40.7,82.6,0,night,rain,0
1105,DRIVER-21,2025-09-11 18:48:25.512960,2025-09-11 20:25:25.512960,40.8966761330974,-73.98188773713846,40.67313816458671,-73.78041319743731,78.5,97,38.1,55.5,1,night,rain,0
1106,DRIVER-14,2025-09-11 21:48:41.355465,2025-09-11 23:11:41.355465,40.76338961619235,-74.17441770241034,40.69945645795144,-73.82933559122237,49.7,83,25.0,66.1,4,evening,clear,1
1107,DRIVER-32,2025-09-11 12:31:59.208782,2025-09-11 13:13:59.208782,40.99330521135186,-73.70751983919479,40.73229390857178,-74.05805288796998,26.2,42,28.3,78.8,3,morning,clear,0
1108,DRIVER-11,2025-09-12 10:16:53.812259,2025-09-12 11:10:53.812259,40.98843439371392,-73.94553895366778,40.886366473773705,-73.74591880528004,65.9,54,69.3,54.6,3,evening,rain,1
1109,DRIVER-34,2025-09-10 18:32:11.830165,2025-09-10 19:37:11.830165,40.85679160223851,-73.8634650675761,40.78295545032411,-73.98614848205534,81.7,65,52.4,73.6,2,morning,rain,0
1110,DRIVER-48,2025-09-08 18:50:26.212475,2025-09-08 19:13:26.212475,40.59591107807857,-73.87291872151373,40.58109158549556,-73.9522566829771,54.8,23,51.2,69.5,1,evening,snow,0
1111,DRIVER-12,2025-09-07 04:13:09.050169,2025-09-07 04:29:09.050169,40.788105207498745,-74.1318384250521,40.64280153655395,-73.79222936184442,47.7,16,59.7,72.2,0,night,fog,0
1112,DRIVER-30,2025-09-09 20:29:51.196989,2025-09-09 21:06:51.196989,40.76686057625416,-73.71600758035616,40.87564269403752,-73.92099573282563,42.6,37,35.6,78.9,0,morning,fog,0
